"Galega officinalis",,1,,"D-70"
"Galeopsis speciosa",,,2,"70D-40-70D"
"Galtonia candicans",,,2,"70D"
"Galtonia candicans","B",,,70
"Gamocheta nivalis",,1,,"70D"
"Gardenia jasminoides ",,1,,"70D"
"Gaultheria depressa","B",,,"WC, 70L"
"Gaultheria hispida",,,2,"70D"
"Gaultheria procumbens","B",,,"WC, 70"
"Gaultheria shallon",,1,,"70L"
"Gaultheria trichophylla","B",,,"WC, 70L"
"Gaura biennis","B",,,"70D GA-3"
"Gaura coccinea","B",,,"40-70"
"Gaura lindheimeri","B",,,"70D"
"Gazania (hybrids)",,,2,"55-75"
"Geissorhiza aspera",,,2,"70D-40"
"Geissorhiza fulva",,,2,"70D-40"
"Geissorhiza inequalis",,,2,"70D-40"
"Geissorhiza juncea",,,2,"70D"
"Geissorhiza monantha",,,2,"70D-40"
"Geissorhiza rochensis",,,2,"70D-40"
"Geissorhiza rochensis spithamaea",,,2,"70D-40"
"Geissorhiza secunda",,,2,"70L-40"
"Geissorhiza splendissima",,,2,"70L-40"
"Gelasine azurea",,,2,"70L"
"Genista subcapitata","B",,,"OT"
"Gentiana acaulis","B",,,"70-40-70-40-70"
"Gentiana affinis",,1,,"70 GA-3"
"Gentiana affinis","B",,,"OT"
"Gentiana asclepiadea",,,2,"DS 3 y = dead"
"Gentiana asclepiadea","B",,,70
"Gentiana asclepiadea",,1,,"70L"
"Gentiana asclepiadea rosea",,,2,"70L"
"Gentiana aspera","B",,,"OT"
"Gentiana austriaca","B",,,"OT"
"Gentiana autumnalis","B",,,"DS 6 m 70, 40-70"
"Gentiana barbata","B",,,"OT"
"Gentiana bellidifolia","B",,,"70 GA-3"
"Gentiana boisseri","B",,,"40-70"
"Gentiana cachmerica","B",,,70
"Gentiana calycosa",,1,,"DS 1 y = dead"
"Gentiana calycosa","B",,,"70D GA-3"
"Gentiana ciliata",,,2,"no germ"
"Gentiana clusii","B",,,"70-40-70"
"Gentiana corymbifera","B",,,"70 GA-3"
"Gentiana crinita","B",,,"70D GA-3"
"Gentiana cruciata",,1,,"70 GA-3"
"Gentiana dahurica","B",,,"OT"
"Gentiana decumbens","B",,,70
"Gentiana depressa","B",,,"OT"
"Gentiana dinarica","B",,,"70D GA-3"
"Gentiana farreri","B",,,"70-40-70"
"Gentiana fischeri","B",,,70
"Gentiana flavida","B",,,70
"Gentiana gelida","B",,,"70-40-70-40"
"Gentiana gracilipes","B",,,"OT"
"Gentiana grombezewskii",,,2,"70L"
"Gentiana lagodechiana","B",,,70
"Gentiana linearis","B",,,"OT"
"Gentiana loderi","B",,,70
"Gentiana lutea","B",,,"OT"
"Gentiana macrophylla","B",,,70
"Gentiana nesophila","B",,,"OT"
"Gentiana nivalis",,1,,"70 GA-3"
"Gentiana occidentalis","B",,,"70D GA-3"
"Gentiana olivieri","B",,,"OT"
"Gentiana paradoxa",,1,,"70D"
"Gentiana paradoxa","B",,,"70D GA-3"
"Gentiana parryi","B",,,70
"Gentiana platypetala","B",,,"OT"
"Gentiana procera","B",,,"OT"
"Gentiana pseudoaquatica","B",,,"40-70"
"Gentiana pterocalyx","B",,,70
"Gentiana puberulenta","B",,,"40-70"
"Gentiana quinquifolia","B",,,"OT"
"Gentiana saponaria","B",,,"70D-40-70L"
"Gentiana scabra",,,2,"DS 1 y = dead"
"Gentiana scabra",,1,,"comment"
"Gentiana scabra","B",,,"70L"
"Gentiana sceptrum",,,2,"70 GA-3"
"Gentiana septemfida","B",,,70
"Gentiana sino-ornata","B",,,"70-40-70"
"Gentiana siphonantha","B",,,70
"Gentiana sp. blue",,,2,"70L"
"Gentiana tianschanica","B",,,70
"Gentiana tibetica","B",,,70
"Gentiana trichotoma","B",,,70
"Gentiana turkestanicum","B",,,"OT"
"Gentiana verna","B",,,"70 GA-3"
"Gentiana walujewii","B",,,"OT"
"Gentianella barbellata","B",,,"70-40-70"
"Gentianella campestris",,1,,"70 GA-3"
"Gentianella germanica",,1,,"70 GA-3"
"Gentianella moorcroftiana","B",,,70
"Gentianella paludosa","B",,,70
"Gentianella sp.","B",,,70
"Gentianella turkestanorum",,1,,"70 GA-3"
"Gentianella turkestanorum","B",,,"OT"
"Gentianopsis crinita","B",,,"see Gentiana crinita"
"Gentianopsis stricta","B",,,"OT"
"Gentianopsis thermalis","B",,,"40-70"
"Geranium maculatum","B",,,"OT"
"Geranium sanguineum","B",,,"70D"
"Geranium sylvaticum",,,2,"70D-40-70D"
"Geranium sylvaticum",,1,,"70L-40-70D"
"Geranium transbaicalicum","B",,,70
"Geranium traversii","B",,,"70D"
"Geranium wallichianum","B",,,70
"Gerardia grandiflora","B",,,"OT"
"Geum borisii","B",,,"OT"
"Geum coccineum","B",,,"70L"
"Geum montanum",,,2,"rotted"
"Geum montanum",,1,,"40-70D"
"Geum montanum","B",,,"OT"
"Geum radicatum","B",,,70
"Geum reptans","B",,,"OT"
"Geum rivale",,1,,"70L"
"Geum urbanum",,1,,"D-70"
"Gilia androsacea","B",,,70
"Gilia formosa",,,2,"70D"
"Gilia formosa",,1,,40
"Gilia tricolor","B",,,40
"Gillenia trifoliata",,1,,"OT"
"Gillenia trifoliata","B",,,"40-70 GA-3"
"Gingidium decipiens",,,2,"empty"
"Gingidium montana",,,2,40
"Gingko biloba","B",,,"WC 7 d, 70"
"Gladiolus anatolicus","B",,,40
"Gladiolus caucasicus","B",,,"OT"
"Gladiolus imbricata","B",,,"OT"
"Gladiolus kotschyanus","B",,,40
"Glandulicactus uncinnatus",,"1c",,"70 GA-3"
"Glandulicactus wrightii",,"1c",,"70 GA-3"
"Glaucidium palmatum","B",,,"70D"
"Glaucidium palmatum album","B",,,"70 GA-3"
"Glaucium elegans",,1,,"70D"
"Glaucium elegans","B",,,"70D"
"Glaucium squamigera","B",,,70
"Gleditsia triacanthos","B",,,"puncture, 70"
"Globularia bisnagarica",,1,,"chaff"
"Globularia cordifolia",,1,,"chaff"
"Globularia cordifolia purpurea",,1,,"chaff"
"Globularia gellifolia",,1,,"chaff"
"Globularia incanescens",,1,,"chaff"
"Globularia nudicaulis",,,2,"70D"
"Globularia punctata",,1,,"70L"
"Globularia repens",,,2,70
"Globularia sp.",,,2,"70L"
"Globularia sp.",,1,,"70D"
"Globularia trichosantha",,,2,"70D"
"Globularia trichosantha",,1,,"70L"
"Gloriosa superba",,1,,"70D"
"Glycyrrhiza glabra",,1,,"comment"
"Glyphosperma palmeri",,,2,"70D"
"Glyphosperma palmeri",,1,,"70D"
"Godetia grandiflora",,,2,"70D"
"Godetia grandiflora",,1,,"70L"
"Gomphrena globosa",,,2,"70D"
"Gomphrena haageana","B",,,"90d-70n OS"
"Gomphrena haageana",,1,,"70-90 OS"
"Goniolimon tataricum","B",,,70
"Goodenia scapigera",,1,,"empty"
"Gossypium herbaceum",,1,,"D-70"
"Gossypium thurberii",,1,,"comment"
"Grayia spinosa",,1,,"70 GA-3"
"Grevillea buxifolia",,,2,"extract, 70"
"Grevillea pulchella",,,2,"rotted"
"Grevillea robusta",,,2,75
"Grevillea sp.",,1,,70
"Greyia spinosa",,,2,"comment"
"Grumolo verde scuro","B",,,70
"Grusonia bradtiana cuatrocienagas",,"1c",,"70 GA-3"
"Guichenotia sterculiaceae",,1,,"puncture, 70"
"Gunnera chilensis",,1,,"WC"
"Gunnera densiflora",,1,,"70 GA-3 40-70"
"Gunnera flavida","B",,,"rotted"
"Gunnera manicata",,1,,"WC"
"Gunnera manicata","B",,,"soak, 70"
"Gunnera prorepens","B",,,"rotted"
"Gunnera sp.","B",,,"rotted"
"Gutierrizia sarothrae","B",,,70
"Gymnocactus beguinii",,"1c",,"70 GA-3"
"Gymnocactus beguinii senilis",,"1c",,"70 GA-3"
"Gymnocactus calochorum proliferum",,"1c",,"70 GA-3"
"Gymnocactus knuthianus",,"1c",,"70 GA-3"
"Gymnocactus subterraneus zaragosae",,"1c",,"70 GA-3"
"Gymnocalycium ambatoense",,"1c",,"70 GA-3"
"Gymnocalycium anisitsii",,"1c",,"70 GA-3"
"Gymnocalycium baldianum",,"1c",,"70 GA-3"
"Gymnocalycium bodenbenderianum",,"1c",,"70 GA-3"
"Gymnocalycium calochorum proliferum",,"1c",,"70 GA-3"
"Gymnocalycium gibbosum",,,"2c","OS 50-70"
"Gymnocalycium gibbosum",,"1c",,"70 GA-3"
"Gymnocalycium gibbosum nigrum",,"1c",,"no germ"
"Gymnocalycium multiflorum",,,"2c","70 GA-3"
"Gymnocalycium multiflorum",,"1c",,"70 GA-3"
"Gymnocladus dioica","B",,,"puncture, 70"
"Gymnospermium altaicum","B",,,"70-40-70"
"Gynandriris setifolia",,,2,"70D"
"Gynandriris simulans",,,2,"70D"
"Gypsophila bungeana","B",,,"D-70"
"Gypsophila capitoliflora","B",,,"D-70"
"Gypsophila cerastoides","B",,,"D-70"
"Gypsophila elegans",,,2,"50-85"
"Gypsophila pacifica","B",,,40
"Haageocereus chosicensis",,"1c",,"70 GA-3"
"Haageocereus pseudomelanostele",,"1c",,"70 GA-3"
"Haberlea rhodopensis","B",,,"70L-bagged"
"Habranthus andersonii","B",,,70
"Hackelia bella",,1,,40
"Haleria corniculata",,1,,"70L"
"Halesia caroliniana",,,2,"comment"
"Halesia caroliniana",,1,,"40-70-40-70-40-70-40-70-40-70"
"Halesia caroliniana","B",,,"(40-70-40-70) x 2-4 y"
"Halgania cyanea",,,2,"rotted"
"Halimium alyssoides",,,2,"no germ"
"Halimium atroplicifolium",,,2,40
"Halimium ocymoides",,,2,"70D"
"Halimium ocymoides",,1,,"70D"
"Haloragis erecta",,,2,"40-70D"
"Hamamelis virginiana",,1,,"DS 5 y = dead"
"Hamamelis virginiana","B",,,"70-40-70-40-70"
"Hamatocactus sp.",,"1c",,"70 GA-3"
"Haplocarpha scaposa",,,2,"chaff"
"Haplopappus bradegei",,,2,"chaff"
"Haplopappus Lyallii","B",,,70
"Haplopappus spinulosus","B",,,70
"Hardenburgia comptoniana",,1,,"puncture"
"Hardenburgia comptoniana","B",,,"puncture, 70"
"Harrisia bonplandii",,"1c",,"70 GA-3"
"Harrisia brookii",,"1c",,"70 GA-3"
"Hastingsia alba","B",,,"DS 6 m, OT "
"Hebe chatamica","B",,,"40-70-40-70"
"Hebe epacridea",,1,,"70L"
"Hebe guthreana","B",,,"40-70"
"Hedeoma hispida",,1,,"70L"
"Hedyotis pygmaea","B",,,"70L"
"Hedyotis rubra","B",,,"70L"
"Hedysarum cephrolotes","B",,,70
"Heimia salicifolia ",,,2,70
"Helianthemum ledifolium","B",,,"70-40-70"
"Helianthemum nummularium","B",,,40
"Helianthemum oelandicum","B",,,"70-40-70"
"Helianthemum salicifolium","B",,,70
"Helianthus sp.","B",,,"D-70"
"Helichrysum bracteatum ",,,2,"70D"
"Helichrysum sp. ","B",,,70
"Heliotropium arborescens",,,2,"70D"
"Heliotropium arborescens",,1,,70
"Helleborus argutifolius",,1,,"70-40-70-40"
"Helleborus argutifolius","B",,,"70-40"
"Helleborus corsicus","B",,,"dead"
"Helleborus faetidus",,,2,"DS 4 y = dead"
"Helleborus niger","B",,,"70-40"
"Helleborus orientalis","B",,,"70-40"
"Helonias bullata",,,2,"DS 1 y = dead"
"Helonias bullata",,1,,"70L"
"Helonias bullata","B",,,"70L"
"Hemerocallis (hybrids)","B",,,70
"Hepatica acutiloba","B",,,"70-40"
"Hepatica americana","B",,,"70-40"
"Hepatica nobilis","B",,,40
"Heptacodium jasminoides",,,2,"70D"
"Heracleum nepalense","B",,,"D-70"
"Hermodactylus tuberosus","B",,,"70-40"
"Herniaria glabra",,1,,"D-70"
"Hesperaloe parviflora",,1,,"70D"
"Hesperantha bachmannii",,,2,40
"Hesperantha baurii (mossii)",,,2,40
"Hesperantha cucullata",,,2,40
"Hesperantha falcata",,,2,40
"Hesperantha pauciflora",,,2,40
"Hesperantha pearsoni",,,2,40
"Hesperantha sp.",,,2,40
"Hesperis matronalis","B",,,"D-70"
"Hesperochiron californicum",,1,,"70 GA-3"
"Heterodendrum oleifolium",,1,,"70C"
"Heterotheca fulcrata","B",,,70
"Heuchera cylindrica",,1,,"70L"
"Heuchera cylindrica","B",,,"70L"
"Heuchera cylindrica v. alpina","B",,,70
"Heuchera hallii","B",,,"70L-40-70L"
"Heuchera hispida","B",,,"70L"
"Heuchera richardsonii",,1,,"70L"
"Heuchera richardsonii","B",,,70
"Heuchera villosa","B",,,"D-70L"
"Hibbertia dentata",,1,,"70 GA-3 40"
"Hibiscus esculenta",,,2,"70C"
"Hibiscus lasiocarpus",,,2,70
"Hibiscus moscheutos",,,2,"DS 1 y = dead"
"Hibiscus moscheutos","B",,,70
"Hibiscus syriacus","B",,,70
"Hibiscus trionum",,,2,"70D"
"Hibiscus trionum",,1,,"70D"
"Hieracium maculatum",,1,,"70L"
"Hieracium olafii",,,2,"DS 2 y = dead"
"Hieracium olafii",,1,,"70L"
"Hierochloe",,,2,"comment"
"Hierochloe odorata",,1,,"chaff"
"Hippolytica darwasica","B",,,70
"Hippophae salicifolia","B",,,70
"Hoheria lyalli",,1,,"empty"
"Holodiscus discolor","B",,,"40-70"
"Homeria breyniana",,,2,40
"Homeria collina",,,2,40
"Honckenya (Ammadenia) peploides",,1,,"70 GA-3"
"Horminum pyrenaicum","B",,,70
"Hosta nakiana","B",,,70
"Hosta sieboldi","B",,,70
"Houstonia coerulea","B",,,70
"Houttuynia cordata",,1,,"70L"
"Hudsonia ericoides","B",,,"70L"
"Hulsea algida",,,2,40
"Humulus lupulus",,1,,"70 GA-3"
"Hunnemannia fumariifolia",,1,,70
"Hunnemannia fumariifolia",,,2,"70D"
"Hutchinsia alpinus","B",,,70
"Hyacinthella azurea",,,2,40
"Hyacinthus orientalis","B",,,"70-40"
"Hydrangea arborescens",,1,,"70L"
"Hydrangea panniculata",,1,,"70 GA-3"
"Hydrangea quercifolia","B",,,"70L"
"Hydrastis canadensis","B",,,"40-70-40-70-40-70"
"Hydrophyllum capitatum",,1,,"70 GA-3 40"
"Hylomecon japonicum",,,2,"70 GA-3"
"Hymenanthera alpina",,,2,"70D-40-70D-40-70D"
"Hymenocallis occidentalis","B",,,"70-bagged"
"Hymenocrater bituminosus","B",,,70
"Hymenolepis paraviflora",,,2,"chaff"
"Hymenosporum flavum",,1,,"70L"
"Hymenoxys acaulis ssp. caespitosa","B",,,70
"Hymenoxys grandiflora","B",,,70
"Hymenoxys lapidicola","B",,,70
"Hymenoxys sp.","B",,,"40-70"
"Hymenoxys subintegra","B",,,70
"Hyoscyamus niger",,1,,"70 GA-3"
"Hypericum choisianum","B",,,"70L"
"Hypericum densiflorum","B",,,70
"Hypericum olympicum",,,2,"70 GA-3"
"Hypericum olympicum",,1,,"70 GA-3"
"Hypericum perforatum","B",,,"70L"
"Hypericum pulchellum","B",,,70
"Hypericum spathulatum",,1,,"70 L"
"Hypericum spathulatum","B",,,"70D GA-3"
"Hypoxis hirsuta","B",,,70
"Hysoppus officinalis",,1,,"70D"
"Hysopus seravshanicus","B",,,70
"Hyssopus officinalis",,,2,"70D"
"Hystrix patula","Bg",,,"40-70"
"Iberis sempervirens","B",,,40
"Iberis umbellata",,,2,"70D"
"Iberis umbellata",,1,,"70D"
"Ibicella lutea",,,2,"DS 2 y = dead"
"Ibicella lutea",,1,,"peel, 70D"
"Ikonnikovia kaufmanniana","B",,,70
"Ilex aquifolium",,,2,"no germ"
"Ilex glabra",,1,,"OT"
"Ilex glabra","B",,,"WC 7 d, OT"
"Ilex japonica","B",,,"WC 7 d, 40-70"
"Ilex montana",,,2,"no germ"
"Ilex monticola","B",,,"WC 14 d, OT"
"Ilex opaca",,,2,"no germ"
"Ilex opaca","B",,,"comment"
"Ilex serrata","B",,,"WC 7 d, 40-70"
"Ilex verticillata","B",,,"WC 14 d, OT"
"Illiamna longisepala","B",,,"puncture, 70"
"Illiamna rivularis","B",,,"puncture, 70"
"Impatiens balfouri",,,2,40
"Impatiens balsamina",,,2,"70D"
"Impatiens balsamina",,1,,"D-70"
"Impatiens biflora","B",,,"40-OT"
"Impatiens parviflora","B",,,"comment"
"Impatiens scabrida","B",,,70
"Incarvillea arguta","B",,,"D-70"
"Incarvillea mairei","B",,,"D-70"
"Incarvillea olgae","B",,,"D-70"
"Indifogera heteranthera","B",,,"puncture, 70"
"Inula ensifolia","B",,,"D-70"
"Inula helenium",,1,,"70L"
"Inula helenium ",,,2,"70D"
"Inula obtusifolia","B",,,"D-70"
"Inula rhizocephala","B",,,"D-70"
"Ipheion uniflorum",,1,,"40-70D-40"
"Ipomoea batatas",,1,,"comment"
"Ipomoea leptophylla","B",,,70
"Ipomoea tricolor",,,2,"55-85"
"Ipomoea tricolor",,1,,"D-70"
"Ipomopsis aggregata","B",,,"40-70"
"Ipomopsis rubra",,,2,"70D"
"Ipomopsis spicata","B",,,"70-40"
"Iris acutiloba","B",,,"70-40-70-40-70-40-70"
"Iris attica",,1,,"(40-70) x 8 + 40"
"Iris barnumae","B",,,"comment"
"Iris bracteata","B",,,40
"Iris brandzae","B",,,"70-40-70"
"Iris bulleyana",,1,,"70L"
"Iris chrysophylla","B",,,40
"Iris darwasica",,1,,"(70-40-70-40) x 3.5 + 40"
"Iris decora","B",,,70
"Iris dichotoma","B",,,70
"Iris douglasiana","B",,,"WC 4 w, 40"
"Iris elegantissima","B",,,"70-OT"
"Iris ensata","B",,,"OT"
"Iris foetidissima","B",,,"40-70-40"
"Iris forrestii","B",,,"WC 7 d, OT"
"Iris germanica","B",,,40
"Iris goniocarpa","B",,,"OT"
"Iris histroides","B",,,"(40-70-40-70) x 2-3y, OT"
"Iris hoogiana","B",,,"40-70-40"
"Iris hookeri","B",,,"70-40-70"
"Iris illlyrica","B",,,"40-70"
"Iris innominata","B",,,"70-40"
"Iris junoniana","B",,,70
"Iris kemaoensis","B",,,"70-40-70-40-70"
"Iris lactea","B",,,"OT"
"Iris latifolia","B",,,"WC 4 w, 70-40"
"Iris lutescens","B",,,70
"Iris mandschurica","B",,,"70L"
"Iris milesii","B",,,"40-70L"
"Iris missouriensis","B",,,"70L"
"Iris nepalensis","B",,,70
"Iris oncocyclus (hybrids)","B",,,"70-40-70-40-70-40"
"Iris orientalis","B",,,"70-40"
"Iris paradoxa","B",,,70
"Iris pseudoacorus","B",,,"70L-40-70L"
"Iris pumila","B",,,70
"Iris reticulata","B",,,"70-40-70-40-70-40"
"Iris ruthenica","B",,,"70D"
"Iris setosa","B",,,"OT"
"Iris sibirica","B",,,"70L"
"Iris sintenesii","B",,,"see Iris brandzae"
"Iris sogdiana","B",,,"70L"
"Iris spuria","B",,,"70L"
"Iris spuria v. halophila","B",,,70
"Iris stolonifera",,,2,"comment"
"Iris stolonifera",,1,,"(40-70-40-70) x 2 + 40"
"Iris subbiflora","B",,,"70-40-70-40-70"
"Iris taochia","B",,,"70L"
"Iris tectorum","B",,,"70L"
"Iris tectorum alba","B",,,"70L"
"Iris tenax","B",,,40
"Iris trojana",,1,,70
"Iris trojana","B",,,70
"Iris typhifolia ",,1,,"70L"
"Iris unguicularis","B",,,"70-40"
"Iris versicolor",,1,,"70L"
"Iris versicolor","B",,,"70L"
"Iris wilsoni","B",,,"70L"
"Iris xiphoides",,1,,"70 GA-3 40"
"Isatis tinctoria",,,2,40
"Isatis tinctoria",,1,,40
"Isoplexis canariensis",,,2,70
"Isoplexis canariensis",,1,,"70L"
"Isopyrum biternatum","B",,,"70-40-40"
"Isotoma axillaris",,,2,70
"Isotoma axillaris",,1,,"70L"
"Itea virginica ","B",,,"40-70L"
"Ivesia gordonii","B",,,70
"Ixia paniculata",,,2,"70D-40"
"Ixia pumilio",,,2,"70D"
"Ixia pycnostachys",,,2,"70D"
"Ixia viridiflora",,,2,"70D"
"Ixolirion kerateginium","B",,,"OT"
"Ixolirion tataricum","B",,,40
"Jacaranda mimosifolia","B",,,70
"Jamesia americana",,1,,"70L"
"Jankae heldrichii","B",,,70
"Jasione crispa","B",,,70
"Jasminum humile","B",,,"70L"
"Jatropha curcas",,1,,"70D"
"Jatropha macrocarpa",,,2,"no germ"
"Jeffersonia diphylla","B",,,"40-70-40-70-40-70"
"Jeffersonia dubia","B",,,"OT"
"Jovellana repens",,1,,"chaff"
"Juglans ailantifolia v. cordiformis","B",,,"40-70-40-70"
"Juglans cinerea","B",,,"OT"
"Juglans nigra","B",,,"OT"
"Juglans regia",,1,,"70D"
"Juncus compressus",,1,,"70L"
"Juncus effusus",,,2,"70L"
"Juncus effusus",,1,,"70L"
"Juncus tenuis",,,2,"70L"
"Juncus tenuis",,1,,"70L"
"Juniperus horizontalis",,1,,"70-40-70-40-70"
"Juniperus horizontalis","B",,,40
"Juniperus virginiana","B",,,"40-70-40-70"
"Juno aitchisonii","B",,,70
"Juno albomarginata","B",,,"70-40-70"
"Juno aucheri","B",,,"70-40-70-40-70-40"
"Juno baldshuanica","B",,,"40-70-40-70-40"
"Juno bucharica",,,2,"green 40-40"
"Juno bucharica",,1,,"green, 70-40"
"Juno bucharica","B",,,"D-70-40-70-40-70-40-70-40"
"Juno coerulea","B",,,"40-70-40-70-40-70"
"Juno cycloglossa","B",,,"70-40"
"Juno graeberiana","B",,,"40-70-40"
"Juno halda",,,2,"green 40-40"
"Juno kuschakewiczii","B",,,"40-70-40"
"Juno magnifica",,,2,"green 40-40"
"Juno magnifica","B",,,40
"Juno orchioides","B",,,70
"Juno sp.","B",,,"70-40-70-40"
"Juno stenophylla v. allisonii","B",,,"40-70"
"Juno subdecolorata","B",,,"70-40"
"Juno vicaria","B",,,"40-70-40-70-40"
"Juno wilmottiana","B",,,"OT"
"Juno zaprajagejewii","B",,,"40-70-40-70"
"Jurinella moschus","B",,,70
"Kalanchoe (hybrids)","B",,,"70L"
"Kalanchoe flammea",,,2,"60L-85L"
"Kalanchoe grandiflora",,,2,"50-70 OS"
"Kalmia angustifolia","B",,,"70L"
"Kalmia cuneata","B",,,"comment"
"Kalmia hirsuta","B",,,"comment"
"Kalmia latifolia","B",,,"70L"
"Kalmia microphylla","B",,,"comment"
"Kalmia polifolia","B",,,"comment"
"Kalopanax pictus",,1,,"70D-40-70D"
"Kedrostis",,,2,"comment"
"Kedrostis africana",,1,,"70D"
"Kelseya uniflora",,,2,"70D"
"Kelseya uniflora",,1,,"70 GA-3"
"Kernera saxatilis",,1,,"70L"
"Kigelia pinnata",,1,,70
"Kirengoshima palmata","B",,,40
"Kitaibelia vitifolia",,1,,"puncture, 70D"
"Knautia macedonica",,1,,"70L"
"Kochia scoparia",,,2,"50-85"
"Koeleria glauca","Bg",,,"D-70"
"Koelreuteria paniculata","B",,,"D-puncture, 70-40-70"
"Koenigia islandica",,1,,70
"Kolkwitzia amabilis","B",,,70
"Korolkowia sewerzowii","B",,,"OT"
"Kunzea baxteri",,1,,"70D"
"Kunzea baxteri","B",,,"70L"
"Kunzea vestita",,1,,"comment"
"Kunzea vestita","B",,,"70L"
"Laburnum vossi","B",,,"puncture, 70"
"Lachenalia algoensis",,,2,"70D"
"Lachenalia aloides",,,2,"70D"
"Lachenalia arabuthnotiae",,,2,"70D"
"Lachenalia bulbifera",,,2,"70D"
"Lachenalia capensis",,,2,"70D-40"
"Lachenalia elegans",,,2,"70D-40"
"Lachenalia fistulosa",,,2,"70D"
"Lachenalia gilleti",,1,,"70D"
"Lachenalia gillettii",,,2,"70D"
"Lachenalia glaucina",,,2,"70D"
"Lachenalia glaucina pallida",,,2,"70D"
"Lachenalia latiflora",,,2,"70D"
"Lachenalia latiflora",,1,,"70D"
"Lachenalia latifolia",,,2,"70D"
"Lachenalia liliflora",,,2,"70D"
"Lachenalia mediana",,,2,"70D"
"Lachenalia mediana",,1,,"70D"
"Lachenalia orchioides",,,2,"70D"
"Lachenalia orthopetala",,,2,"70D"
"Lachenalia pallida",,,2,"70D"
"Lachenalia postulata",,,2,"70D"
"Lachenalia postulata",,1,,"70D"
"Lachenalia reflexa",,,2,"70D"
"Lachenalia rosea",,,2,"70D"
"Lachenalia unicolor",,,2,"70D"
"Lachenalia unicolor",,1,,"70D"
"Lactuca sativus",,,2,"70D"
"Lactuca sativus",,1,,70
"Lagarus ovatus","Bg",,,"D-70"
"Lagopsis marrubiastrum",,1,,"empty"
"Lagotis ikonnikovii","B",,,70
"Lagotis uralensis","B",,,"70-40"
"Lagunaria patersonii",,,2,"comment"
"Lagunaria patersonii",,1,,"puncture, 70D"
"Lallemantia canescens","B",,,70
"Lallemantia iberica",,,2,"WC, 70D"
"Lamium maculatum","B",,,"70L"
"Lapeirousia anomatheca laxa",,,2,"70D"
"Lapeirousia laxa","B",,,"70L"
"Lapeirousia laxa alba","B",,,"40-70"
"Larix kaempferi","B",,,40
"Larrea tridentata",,,2,"70D"
"Larrea tridentata",,1,,"70D"
"Larrea tridentata","B",,,"70D"
"Lathyrus latifolius",,1,,"70D"
"Lathyrus latifolius",,,2,"70D"
"Lathyrus latifolius","B",,,70
"Lathyrus odoratus",,,2,"70D"
"Lathyrus vernus","B",,,40
"Laurentia axillaris",,,2,"rotted"
"Laurentia gasparrinii",,,2,"70D"
"Lavandula sp.",,1,,"70D"
"Lavandula spica","B",,,"70L"
"Lavatera arborea",,,2,"70D"
"Lavatera thuringiaca",,,2,"70D"
"Lavatera thuringiaca",,1,,70
"Lavetia (Azorella ) compacta",,,2,"70D"
"Lawsonia inermis v. alba",,1,,"no germ"
"Lechenaultia biloba",,,2,"empty"
"Ledum groenlandicum","B",,,"70D GA-3"
"Legousia patagonia",,1,,"70L"
"Legousia patagonia ",,,2,"70L"
"Leiophyllum buxifolium","B",,,"70L"
"Leonotis dysophylla",,,2,"70D"
"Leonotis leonurus",,1,,70
"Leontice incerta","B",,,70
"Leontodon autumnalis",,1,,"70L"
"Leontodon autumnalis",,,2,"70D"
"Leontopodium alpinum","B",,,70
"Leontopodium calocephalum","B",,,70
"Leontopodium himalaicum","B",,,70
"Leontopodium nivale","B",,,70
"Leontopodium ochroleucum","B",,,70
"Leontopodium paliginianus",,,2,"70D"
"Leontopodium soulei","B",,,70
"Leonurus cardiaca",,1,,"D-70"
"Leonurus sibiricus",,1,,"D-70"
"Leopoldia comosa alba",,,2,"70D-40"
"Lepechina calycina",,1,,"70D-40-70D"
"Lepidium sativum","B",,,70
"Leptarrhena pyrolifolia","B",,,"70L"
"Leptinella (Cotula) pyrethifolia",,,2,"70D"
"Leptinella pyrethifolia ",,1,,"70L"
"Leptodactylon pungens","B",,,70
"Leptodactylon watsonii",,,2,"70D"
"Leptodactylon watsonii",,1,,"70D"
"Leptosiphon (hybrids)",,,2,"70D"
"Leptosiphon (hybrids)","B",,,70
"Leptospermum lanigenum",,1,,70
"Leptospermum petersonii",,,2,"chaff"
"Leptospermum scoparium",,,2,"chaff"
"Leptospermum scoparium",,1,,70
"Lespedeza bicolor","B",,,"70-40-70"
"Lesquerella condensata","B",,,70
"Lesquerella fendleri","B",,,70
"Lesquerella ovalifolia","B",,,70
"Lesquerella pinetorum","B",,,70
"Lesquerella purshii","B",,,70
"Lesquerella rubicunde","B",,,70
"Leucaena leucocephala",,,2,"puncture, 70"
"Leucaena leucocephala",,1,,"puncture, 70D"
"Leuchtenbergia principis",,"1c",,"70 GA-3"
"Leucocrinum montanum",,1,,"40-70D"
"Leucojum aestivum","B",,,"70-40-70-40-70"
"Leucojum vernum","B",,,70
"Leucopogon colensoi",,1,,"no germ"
"Leucopogon fraseri",,,2,"40-70D-40-70D-40-70D"
"Leucospermum formosum",,,2,"rotted"
"Leucothoe racemosa","B",,,"70L"
"Levisticum officinale","B",,,"70L"
"Levisticum officinale",,1,,"70D"
"Lewisia brachycalyx","B",,,"70-40"
"Lewisia cotyledon",,,2,40
"Lewisia cotyledon","B",,,40
"Lewisia nevadensis","B",,,"OT"
"Lewisia pygmaea","B",,,"OT"
